Customer_ID,AI_Repayment_Score,AI_Status_Prediction,AI_Expected_Days
CUST02873,0.0,Likely to Default,361
CUST02874,0.0,Likely to Default,83
CUST02875,98.0,Likely to Repay,189
CUST02876,0.0,Likely to Default,271
CUST02877,99.0,Likely to Repay,94
CUST02878,3.0,Likely to Default,366
CUST02879,100.0,Likely to Repay,272
CUST02880,1.0,Likely to Default,87
CUST02881,0.0,Likely to Default,357
CUST02882,4.0,Likely to Default,273
CUST02883,1.0,Likely to Default,272
CUST02884,0.0,Likely to Default,177
CUST02885,100.0,Likely to Repay,186
CUST02886,100.0,Likely to Repay,170
CUST02887,4.0,Likely to Default,85
CUST02888,100.0,Likely to Repay,276
CUST02889,2.0,Likely to Default,178
CUST02890,0.0,Likely to Default,362
CUST02891,0.0,Likely to Default,82
CUST02892,4.0,Likely to Default,174
CUST02893,2.0,Likely to Default,91
CUST02894,0.0,Likely to Default,269
CUST02895,0.0,Likely to Default,359
CUST02896,100.0,Likely to Repay,272
CUST02897,100.0,Likely to Repay,366
CUST02898,1.0,Likely to Default,268
CUST02899,1.0,Likely to Default,80
CUST02900,100.0,Likely to Repay,262
CUST02901,0.0,Likely to Default,360
CUST02902,0.0,Likely to Default,88
CUST02903,95.0,Likely to Repay,76
CUST02904,0.0,Likely to Default,360
CUST02905,0.0,Likely to Default,360
CUST02906,100.0,Likely to Repay,92
CUST02907,0.0,Likely to Default,360
CUST02908,99.0,Likely to Repay,269
CUST02909,99.0,Likely to Repay,273
CUST02910,0.0,Likely to Default,268
CUST02911,99.0,Likely to Repay,85
CUST02912,1.0,Likely to Default,269
CUST02913,97.0,Likely to Repay,80
CUST02914,0.0,Likely to Default,364
CUST02915,0.0,Likely to Default,267
CUST02916,93.0,Likely to Repay,85
CUST02917,0.0,Likely to Default,180
CUST02918,2.0,Likely to Default,267
CUST02919,99.0,Likely to Repay,273
CUST02920,0.0,Likely to Default,83
CUST02921,1.0,Likely to Default,93
CUST02922,0.0,Likely to Default,361
CUST02923,98.0,Likely to Repay,86
CUST02924,1.0,Likely to Default,360
CUST02925,1.0,Likely to Default,181
CUST02926,3.0,Likely to Default,361
CUST02927,100.0,Likely to Repay,260
CUST02928,3.0,Likely to Default,81
CUST02929,5.0,Likely to Default,171
CUST02930,98.0,Likely to Repay,188
CUST02931,0.0,Likely to Default,89
CUST02932,100.0,Likely to Repay,269
CUST02933,99.0,Likely to Repay,98
CUST02934,1.0,Likely to Default,79
CUST02935,2.0,Likely to Default,86
CUST02936,100.0,Likely to Repay,360
CUST02937,98.0,Likely to Repay,170
CUST02938,0.0,Likely to Default,173
CUST02939,98.0,Likely to Repay,268
CUST02940,98.0,Likely to Repay,187
CUST02941,0.0,Likely to Default,94
CUST02942,0.0,Likely to Default,179
CUST02943,0.0,Likely to Default,262
CUST02944,0.0,Likely to Default,365
CUST02945,1.0,Likely to Default,359
CUST02946,0.0,Likely to Default,78
CUST02947,0.0,Likely to Default,95
CUST02948,99.0,Likely to Repay,177
CUST02949,1.0,Likely to Default,180
CUST02950,96.0,Likely to Repay,274
CUST02951,99.0,Likely to Repay,99
CUST02952,0.0,Likely to Default,266
CUST02953,0.0,Likely to Default,358
CUST02954,100.0,Likely to Repay,187
CUST02955,100.0,Likely to Repay,89
CUST02956,3.0,Likely to Default,166
CUST02957,1.0,Likely to Default,86
CUST02958,97.0,Likely to Repay,363
CUST02959,100.0,Likely to Repay,262
CUST02960,0.0,Likely to Default,81
CUST02961,1.0,Likely to Default,177
CUST02962,2.0,Likely to Default,86
CUST02963,1.0,Likely to Default,266
CUST02964,0.0,Likely to Default,359
CUST02965,92.0,Likely to Repay,164
CUST02966,0.0,Likely to Default,361
CUST02967,100.0,Likely to Repay,352
CUST02968,1.0,Likely to Default,269
CUST02969,0.0,Likely to Default,89
CUST02970,0.0,Likely to Default,86
CUST02971,0.0,Likely to Default,73
CUST02972,2.0,Likely to Default,76
CUST02973,100.0,Likely to Repay,184
CUST02974,0.0,Likely to Default,361
CUST02975,100.0,Likely to Repay,90
CUST02976,0.0,Likely to Default,356
CUST02977,0.0,Likely to Default,175
CUST02978,1.0,Likely to Default,172
CUST02979,0.0,Likely to Default,171
CUST02980,0.0,Likely to Default,359
CUST02981,0.0,Likely to Default,82
CUST02982,0.0,Likely to Default,355
CUST02983,0.0,Likely to Default,91
CUST02984,3.0,Likely to Default,265
CUST02985,96.0,Likely to Repay,100
CUST02986,2.0,Likely to Default,84
CUST02987,1.0,Likely to Default,85
CUST02988,1.0,Likely to Default,164
CUST02989,99.0,Likely to Repay,273
CUST02990,1.0,Likely to Default,88
CUST02991,2.0,Likely to Default,271
CUST02992,0.0,Likely to Default,357
CUST02993,0.0,Likely to Default,352
CUST02994,0.0,Likely to Default,181
CUST02995,99.0,Likely to Repay,354
CUST02996,0.0,Likely to Default,266
CUST02997,100.0,Likely to Repay,272
CUST02998,100.0,Likely to Repay,275
CUST02999,0.0,Likely to Default,273
CUST03000,100.0,Likely to Repay,280
CUST03001,2.0,Likely to Default,180
CUST03002,2.0,Likely to Default,84
CUST03003,94.0,Likely to Repay,363
CUST03004,2.0,Likely to Default,268
CUST03005,99.0,Likely to Repay,364
CUST03006,100.0,Likely to Repay,180
CUST03007,1.0,Likely to Default,177
CUST03008,0.0,Likely to Default,89
CUST03009,100.0,Likely to Repay,179
CUST03010,0.0,Likely to Default,73
CUST03011,99.0,Likely to Repay,268
CUST03012,3.0,Likely to Default,173
CUST03013,0.0,Likely to Default,360
CUST03014,100.0,Likely to Repay,187
CUST03015,97.0,Likely to Repay,185
CUST03016,0.0,Likely to Default,268
CUST03017,91.0,Likely to Repay,85
CUST03018,1.0,Likely to Default,85
CUST03019,100.0,Likely to Repay,176
CUST03020,0.0,Likely to Default,361
CUST03021,100.0,Likely to Repay,177
CUST03022,100.0,Likely to Repay,365
CUST03023,0.0,Likely to Default,269
CUST03024,3.0,Likely to Default,266
CUST03025,96.0,Likely to Repay,84
CUST03026,100.0,Likely to Repay,367
CUST03027,100.0,Likely to Repay,187
CUST03028,100.0,Likely to Repay,172
CUST03029,0.0,Likely to Default,174
CUST03030,1.0,Likely to Default,173
CUST03031,0.0,Likely to Default,272
CUST03032,99.0,Likely to Repay,356
CUST03033,1.0,Likely to Default,270
CUST03034,100.0,Likely to Repay,367
CUST03035,100.0,Likely to Repay,90
CUST03036,96.0,Likely to Repay,354
CUST03037,2.0,Likely to Default,181
CUST03038,0.0,Likely to Default,272
CUST03039,1.0,Likely to Default,179
CUST03040,97.0,Likely to Repay,364
CUST03041,0.0,Likely to Default,360
CUST03042,100.0,Likely to Repay,90
CUST03043,1.0,Likely to Default,361
CUST03044,0.0,Likely to Default,355
CUST03045,1.0,Likely to Default,183
CUST03046,100.0,Likely to Repay,360
CUST03047,0.0,Likely to Default,363
CUST03048,100.0,Likely to Repay,272
CUST03049,1.0,Likely to Default,272
CUST03050,0.0,Likely to Default,80
CUST03051,0.0,Likely to Default,74
CUST03052,96.0,Likely to Repay,177
CUST03053,0.0,Likely to Default,180
CUST03054,2.0,Likely to Default,270
CUST03055,99.0,Likely to Repay,267
CUST03056,0.0,Likely to Default,273
CUST03057,92.0,Likely to Repay,88
CUST03058,100.0,Likely to Repay,79
CUST03059,0.0,Likely to Default,356
CUST03060,98.0,Likely to Repay,90
CUST03061,98.0,Likely to Repay,363
CUST03062,1.0,Likely to Default,181
CUST03063,0.0,Likely to Default,78
CUST03064,0.0,Likely to Default,181
CUST03065,99.0,Likely to Repay,355
CUST03066,100.0,Likely to Repay,175
CUST03067,1.0,Likely to Default,171
CUST03068,0.0,Likely to Default,77
CUST03069,6.0,Likely to Default,358
CUST03070,1.0,Likely to Default,359
CUST03071,0.0,Likely to Default,273
CUST03072,2.0,Likely to Default,88
CUST03073,0.0,Likely to Default,79
CUST03074,0.0,Likely to Default,358
CUST03075,0.0,Likely to Default,89
CUST03076,100.0,Likely to Repay,179
CUST03077,1.0,Likely to Default,267
CUST03078,100.0,Likely to Repay,354
CUST03079,100.0,Likely to Repay,87
CUST03080,100.0,Likely to Repay,96
CUST03081,97.0,Likely to Repay,176
CUST03082,0.0,Likely to Default,86
CUST03083,100.0,Likely to Repay,85
CUST03084,98.0,Likely to Repay,173
CUST03085,0.0,Likely to Default,83
CUST03086,1.0,Likely to Default,267
CUST03087,1.0,Likely to Default,171
CUST03088,100.0,Likely to Repay,368
CUST03089,0.0,Likely to Default,268
CUST03090,99.0,Likely to Repay,87
CUST03091,0.0,Likely to Default,175
CUST03092,100.0,Likely to Repay,183
CUST03093,0.0,Likely to Default,73
CUST03094,1.0,Likely to Default,362
CUST03095,100.0,Likely to Repay,277
CUST03096,100.0,Likely to Repay,87
CUST03097,0.0,Likely to Default,357
CUST03098,0.0,Likely to Default,170
CUST03099,1.0,Likely to Default,182
CUST03100,0.0,Likely to Default,176
CUST03101,0.0,Likely to Default,89
CUST03102,2.0,Likely to Default,361
CUST03103,100.0,Likely to Repay,91
CUST03104,0.0,Likely to Default,80
CUST03105,2.0,Likely to Default,271
CUST03106,100.0,Likely to Repay,259
CUST03107,5.0,Likely to Default,273
CUST03108,0.0,Likely to Default,358
CUST03109,0.0,Likely to Default,180
CUST03110,1.0,Likely to Default,267
CUST03111,100.0,Likely to Repay,180
CUST03112,0.0,Likely to Default,360
CUST03113,93.0,Likely to Repay,281
CUST03114,1.0,Likely to Default,271
CUST03115,100.0,Likely to Repay,175
CUST03116,99.0,Likely to Repay,83
CUST03117,98.0,Likely to Repay,356
CUST03118,3.0,Likely to Default,358
CUST03119,0.0,Likely to Default,270
CUST03120,0.0,Likely to Default,355
CUST03121,0.0,Likely to Default,174
CUST03122,1.0,Likely to Default,73
CUST03123,98.0,Likely to Repay,96
CUST03124,100.0,Likely to Repay,356
CUST03125,0.0,Likely to Default,85
CUST03126,100.0,Likely to Repay,180
CUST03127,2.0,Likely to Default,271
CUST03128,0.0,Likely to Default,273
CUST03129,1.0,Likely to Default,361
CUST03130,0.0,Likely to Default,359
CUST03131,0.0,Likely to Default,365
CUST03132,100.0,Likely to Repay,270
CUST03133,98.0,Likely to Repay,365
CUST03134,100.0,Likely to Repay,84
CUST03135,1.0,Likely to Default,264
CUST03136,0.0,Likely to Default,180
CUST03137,1.0,Likely to Default,359
CUST03138,99.0,Likely to Repay,272
CUST03139,98.0,Likely to Repay,358
CUST03140,0.0,Likely to Default,269
CUST03141,1.0,Likely to Default,267
CUST03142,0.0,Likely to Default,269
CUST03143,2.0,Likely to Default,175
CUST03144,99.0,Likely to Repay,273
CUST03145,2.0,Likely to Default,85
CUST03146,0.0,Likely to Default,362
CUST03147,0.0,Likely to Default,361
CUST03148,0.0,Likely to Default,358
CUST03149,0.0,Likely to Default,273
CUST03150,100.0,Likely to Repay,366
CUST03151,0.0,Likely to Default,91
CUST03152,1.0,Likely to Default,86
CUST03153,100.0,Likely to Repay,92
CUST03154,93.0,Likely to Repay,179
CUST03155,91.0,Likely to Repay,86
CUST03156,2.0,Likely to Default,80
CUST03157,100.0,Likely to Repay,349
CUST03158,0.0,Likely to Default,270
CUST03159,0.0,Likely to Default,357
CUST03160,100.0,Likely to Repay,170
CUST03161,0.0,Likely to Default,177
CUST03162,0.0,Likely to Default,176
CUST03163,99.0,Likely to Repay,84
CUST03164,1.0,Likely to Default,78
CUST03165,0.0,Likely to Default,87
CUST03166,98.0,Likely to Repay,264
CUST03167,100.0,Likely to Repay,357
CUST03168,0.0,Likely to Default,92
CUST03169,99.0,Likely to Repay,186
CUST03170,0.0,Likely to Default,270
CUST03171,100.0,Likely to Repay,266
CUST03172,0.0,Likely to Default,171
CUST03173,0.0,Likely to Default,80
CUST03174,99.0,Likely to Repay,264
CUST03175,4.0,Likely to Default,179
CUST03176,0.0,Likely to Default,80
CUST03177,0.0,Likely to Default,270
CUST03178,0.0,Likely to Default,266
CUST03179,0.0,Likely to Default,359
CUST03180,99.0,Likely to Repay,364
CUST03181,1.0,Likely to Default,270
CUST03182,99.0,Likely to Repay,270
CUST03183,1.0,Likely to Default,271
CUST03184,100.0,Likely to Repay,358
CUST03185,97.0,Likely to Repay,90
CUST03186,2.0,Likely to Default,359
CUST03187,97.0,Likely to Repay,180
CUST03188,0.0,Likely to Default,269
CUST03189,3.0,Likely to Default,176
CUST03190,2.0,Likely to Default,173
CUST03191,2.0,Likely to Default,179
CUST03192,0.0,Likely to Default,359
CUST03193,4.0,Likely to Default,357
CUST03194,0.0,Likely to Default,80
CUST03195,1.0,Likely to Default,180
CUST03196,0.0,Likely to Default,179
CUST03197,0.0,Likely to Default,364
CUST03198,1.0,Likely to Default,169
CUST03199,99.0,Likely to Repay,362
CUST03200,0.0,Likely to Default,271
CUST03201,99.0,Likely to Repay,265
CUST03202,0.0,Likely to Default,176
CUST03203,1.0,Likely to Default,80
CUST03204,98.0,Likely to Repay,358
CUST03205,0.0,Likely to Default,269
CUST03206,98.0,Likely to Repay,275
CUST03207,90.0,Likely to Repay,166
CUST03208,0.0,Likely to Default,358
CUST03209,99.0,Likely to Repay,177
CUST03210,0.0,Likely to Default,357
CUST03211,99.0,Likely to Repay,87
CUST03212,99.0,Likely to Repay,363
CUST03213,0.0,Likely to Default,267
CUST03214,100.0,Likely to Repay,180
CUST03215,100.0,Likely to Repay,355
CUST03216,2.0,Likely to Default,268
CUST03217,97.0,Likely to Repay,177
CUST03218,0.0,Likely to Default,174
CUST03219,7.0,Likely to Default,85
CUST03220,0.0,Likely to Default,270
CUST03221,1.0,Likely to Default,367
CUST03222,0.0,Likely to Default,272
CUST03223,0.0,Likely to Default,174
CUST03224,1.0,Likely to Default,84
CUST03225,0.0,Likely to Default,357
CUST03226,0.0,Likely to Default,79
CUST03227,97.0,Likely to Repay,80
CUST03228,2.0,Likely to Default,275
CUST03229,0.0,Likely to Default,172
CUST03230,0.0,Likely to Default,176
CUST03231,100.0,Likely to Repay,355
CUST03232,100.0,Likely to Repay,83
CUST03233,98.0,Likely to Repay,90
CUST03234,2.0,Likely to Default,91
CUST03235,0.0,Likely to Default,269
CUST03236,1.0,Likely to Default,181
CUST03237,0.0,Likely to Default,86
CUST03238,100.0,Likely to Repay,84
CUST03239,95.0,Likely to Repay,176
CUST03240,1.0,Likely to Default,359
CUST03241,0.0,Likely to Default,269
CUST03242,100.0,Likely to Repay,263
CUST03243,0.0,Likely to Default,269
CUST03244,99.0,Likely to Repay,185
CUST03245,99.0,Likely to Repay,272
CUST03246,99.0,Likely to Repay,98
CUST03247,0.0,Likely to Default,272
CUST03248,0.0,Likely to Default,180
CUST03249,1.0,Likely to Default,270
CUST03250,90.0,Likely to Repay,367
CUST03251,0.0,Likely to Default,361
CUST03252,0.0,Likely to Default,177
CUST03253,96.0,Likely to Repay,184
CUST03254,2.0,Likely to Default,360
CUST03255,100.0,Likely to Repay,263
CUST03256,2.0,Likely to Default,85
CUST03257,100.0,Likely to Repay,172
CUST03258,1.0,Likely to Default,361
CUST03259,100.0,Likely to Repay,263
CUST03260,0.0,Likely to Default,175
CUST03261,100.0,Likely to Repay,274
CUST03262,99.0,Likely to Repay,90
CUST03263,0.0,Likely to Default,179
CUST03264,100.0,Likely to Repay,86
CUST03265,1.0,Likely to Default,82
CUST03266,0.0,Likely to Default,82
CUST03267,100.0,Likely to Repay,362
CUST03268,0.0,Likely to Default,84
CUST03269,99.0,Likely to Repay,92
CUST03270,100.0,Likely to Repay,275
CUST03271,2.0,Likely to Default,361
CUST03272,1.0,Likely to Default,359
CUST03273,100.0,Likely to Repay,359
CUST03274,1.0,Likely to Default,361
CUST03275,1.0,Likely to Default,76
CUST03276,0.0,Likely to Default,273
CUST03277,1.0,Likely to Default,73
CUST03278,0.0,Likely to Default,80
CUST03279,0.0,Likely to Default,358
CUST03280,0.0,Likely to Default,360
CUST03281,93.0,Likely to Repay,178
CUST03282,0.0,Likely to Default,266
CUST03283,0.0,Likely to Default,364
CUST03284,0.0,Likely to Default,356
CUST03285,0.0,Likely to Default,93
CUST03286,100.0,Likely to Repay,86
CUST03287,78.0,Likely to Repay,73
CUST03288,100.0,Likely to Repay,367
CUST03289,100.0,Likely to Repay,263
CUST03290,0.0,Likely to Default,362
CUST03291,100.0,Likely to Repay,356
CUST03292,0.0,Likely to Default,265
CUST03293,0.0,Likely to Default,361
CUST03294,2.0,Likely to Default,360
CUST03295,5.0,Likely to Default,264
CUST03296,97.0,Likely to Repay,355
CUST03297,2.0,Likely to Default,173
CUST03298,0.0,Likely to Default,175
CUST03299,0.0,Likely to Default,91
CUST03300,5.0,Likely to Default,365
CUST03301,1.0,Likely to Default,268
CUST03302,2.0,Likely to Default,270
CUST03303,0.0,Likely to Default,176
CUST03304,100.0,Likely to Repay,87
CUST03305,0.0,Likely to Default,363
CUST03306,1.0,Likely to Default,269
CUST03307,99.0,Likely to Repay,265
CUST03308,4.0,Likely to Default,358
CUST03309,0.0,Likely to Default,82
CUST03310,99.0,Likely to Repay,177
CUST03311,0.0,Likely to Default,358
CUST03312,0.0,Likely to Default,357
CUST03313,0.0,Likely to Default,359
CUST03314,0.0,Likely to Default,174
CUST03315,0.0,Likely to Default,270
CUST03316,0.0,Likely to Default,361
CUST03317,2.0,Likely to Default,362
CUST03318,0.0,Likely to Default,361
CUST03319,98.0,Likely to Repay,349
CUST03320,0.0,Likely to Default,80
CUST03321,2.0,Likely to Default,74
CUST03322,1.0,Likely to Default,92
CUST03323,0.0,Likely to Default,271
CUST03324,0.0,Likely to Default,361
CUST03325,0.0,Likely to Default,362
CUST03326,5.0,Likely to Default,363
CUST03327,100.0,Likely to Repay,364
CUST03328,3.0,Likely to Default,168
CUST03329,0.0,Likely to Default,178
CUST03330,94.0,Likely to Repay,176
CUST03331,1.0,Likely to Default,360
CUST03332,95.0,Likely to Repay,165
CUST03333,0.0,Likely to Default,177
CUST03334,1.0,Likely to Default,268
CUST03335,0.0,Likely to Default,266
CUST03336,0.0,Likely to Default,172
CUST03337,0.0,Likely to Default,173
CUST03338,0.0,Likely to Default,267
CUST03339,97.0,Likely to Repay,176
CUST03340,100.0,Likely to Repay,351
CUST03341,96.0,Likely to Repay,170
CUST03342,0.0,Likely to Default,360
CUST03343,98.0,Likely to Repay,182
CUST03344,100.0,Likely to Repay,85
CUST03345,0.0,Likely to Default,179
CUST03346,0.0,Likely to Default,79
CUST03347,0.0,Likely to Default,176
CUST03348,0.0,Likely to Default,170
CUST03349,1.0,Likely to Default,361
CUST03350,1.0,Likely to Default,273
CUST03351,0.0,Likely to Default,269
CUST03352,0.0,Likely to Default,363
CUST03353,100.0,Likely to Repay,273
CUST03354,0.0,Likely to Default,80
CUST03355,97.0,Likely to Repay,99
CUST03356,0.0,Likely to Default,176
CUST03357,1.0,Likely to Default,86
CUST03358,99.0,Likely to Repay,262
CUST03359,1.0,Likely to Default,89
CUST03360,3.0,Likely to Default,177
CUST03361,1.0,Likely to Default,73
CUST03362,99.0,Likely to Repay,272
CUST03363,0.0,Likely to Default,359
CUST03364,100.0,Likely to Repay,188
CUST03365,2.0,Likely to Default,361
CUST03366,0.0,Likely to Default,81
CUST03367,0.0,Likely to Default,179
CUST03368,6.0,Likely to Default,176
CUST03369,0.0,Likely to Default,86
CUST03370,0.0,Likely to Default,172
CUST03371,0.0,Likely to Default,82
CUST03372,0.0,Likely to Default,361
CUST03373,100.0,Likely to Repay,365
CUST03374,0.0,Likely to Default,269
CUST03375,100.0,Likely to Repay,271
CUST03376,100.0,Likely to Repay,82
CUST03377,99.0,Likely to Repay,98
CUST03378,0.0,Likely to Default,358
CUST03379,98.0,Likely to Repay,169
CUST03380,1.0,Likely to Default,90
CUST03381,0.0,Likely to Default,177
CUST03382,0.0,Likely to Default,272
CUST03383,3.0,Likely to Default,366
CUST03384,99.0,Likely to Repay,87
CUST03385,0.0,Likely to Default,269
CUST03386,0.0,Likely to Default,80
CUST03387,100.0,Likely to Repay,266
CUST03388,0.0,Likely to Default,360
CUST03389,0.0,Likely to Default,89
CUST03390,0.0,Likely to Default,83
CUST03391,97.0,Likely to Repay,170
CUST03392,0.0,Likely to Default,179
CUST03393,0.0,Likely to Default,81
CUST03394,3.0,Likely to Default,363
CUST03395,0.0,Likely to Default,161
CUST03396,99.0,Likely to Repay,88
CUST03397,1.0,Likely to Default,71
CUST03398,99.0,Likely to Repay,270
CUST03399,1.0,Likely to Default,359
CUST03400,0.0,Likely to Default,168
CUST03401,2.0,Likely to Default,167
CUST03402,99.0,Likely to Repay,266
CUST03403,0.0,Likely to Default,82
CUST03404,3.0,Likely to Default,165
CUST03405,0.0,Likely to Default,89
CUST03406,2.0,Likely to Default,181
CUST03407,2.0,Likely to Default,172
CUST03408,1.0,Likely to Default,83
CUST03409,2.0,Likely to Default,94
CUST03410,93.0,Likely to Repay,158
CUST03411,0.0,Likely to Default,266
CUST03412,7.0,Likely to Default,267
CUST03413,100.0,Likely to Repay,281
CUST03414,99.0,Likely to Repay,260
CUST03415,0.0,Likely to Default,268
CUST03416,1.0,Likely to Default,80
CUST03417,0.0,Likely to Default,168
